date,ex_rate,hs_300,ind_index,energy_index,finance_index,eua_pr,Nz_pr,oil_BL,oil_Cha,coal_IPE,coal_Cha,ngas_NYX,EPU,PCI,GPR,high_temp,low_temp,AQI,days_from_start,day_of_week,day_of_month,week_of_year,month,year,BD_Index,volume,OT
2014-09-24,6.13 ,2441.86 ,2844.73 ,"2,665.97","2,295.05",5.80,4.42,96.95,89.46,75.00,515.40,3.90 ,163.60,0.0062,131.5567,29.00,19 ,82 ,155 ,3 ,24 ,39,9 ,2014 ,313 ,16301.00 ,24.48
2014-09-25,6.14 ,2436.97 ,2859.90 ,"2,648.07","2,282.12",5.80,4.42,97.00,89.48,75.00,515.40,3.87 ,119.40,0.0062,131.5567,28.00,21 ,118 ,156 ,4 ,25 ,39,9 ,2014 ,296 ,10368.00 ,24.5
2014-09-26,6.13 ,2437.20 ,2868.87 ,"2,650.67","2,279.82",5.91,4.42,97.00,89.24,75.00,519.20,3.94 ,104.83,0.0062,131.5567,28.00,22 ,110 ,159 ,5 ,26 ,39,9 ,2014 ,293 ,11129.00 ,24.58
2014-09-29,6.15 ,2447.80 ,2898.26 ,"2,681.52","2,287.17",5.75,4.42,97.20,89.01,72.15,524.00,4.16 ,66.74,0.0062,131.5567,25.00,18 ,47 ,160 ,1 ,29 ,40,9 ,2014 ,257 ,31227.00 ,24.85
2014-09-30,6.14 ,2450.99 ,2912.35 ,"2,696.36","2,289.13",5.82,4.3,94.67,89.97,72.27,527.40,4.13 ,119.38,0.0062,131.5567,25.00,19 ,52 ,161 ,2 ,30 ,40,9 ,2014 ,226 ,47251.00 ,24.99
2014-10-08,6.14 ,2478.38 ,2960.66 ,"2,702.47","2,314.12",6.03,4.35,91.38,83.91,72.48,521.40,3.86 ,164.28,0.0431,83.6610,27.00,13 ,119 ,162 ,3 ,8 ,41,10 ,2014 ,261 ,14428.00 ,25.11
2014-10-09,6.13 ,2481.96 ,2975.07 ,"2,720.53","2,313.00",6.10,4.4,90.05,84.86,72.22,525.40,3.86 ,137.49,0.0431,83.6610,26.00,14 ,109 ,163 ,4 ,9 ,41,10 ,2014 ,292 ,10121.00 ,25.24
2014-10-10,6.13 ,2466.79 ,2958.83 ,"2,704.65","2,308.84",6.02,4.4,90.21,82.10,71.82,526.40,3.86 ,80.06,0.0431,83.6610,27.00,14 ,98 ,166 ,5 ,10 ,41,10 ,2014 ,290 ,22004.00 ,25.79
2014-10-13,6.13 ,2454.95 ,2956.18 ,"2,723.24","2,296.67",6.04,4.42,88.89,81.26,71.55,527.80,3.92 ,101.86,0.0431,83.6610,21.00,10 ,74 ,167 ,1 ,13 ,42,10 ,2014 ,269 ,5927.00 ,25.3
2014-10-14,6.12 ,2446.56 ,2948.25 ,"2,711.82","2,287.71",6.07,4.4,85.04,81.70,71.33,524.80,3.95 ,111.00,0.0431,83.6610,23.00,11 ,94 ,168 ,2 ,14 ,42,10 ,2014 ,306 ,6428.00 ,25.62
2014-10-15,6.13 ,2463.87 ,2950.90 ,"2,692.82","2,311.27",6.14,4.45,83.78,77.12,71.70,520.80,3.78 ,109.21,0.0431,83.6610,24.00,14 ,149 ,169 ,3 ,15 ,42,10 ,2014 ,254 ,27932.00 ,25.76
2014-10-16,6.12 ,2444.40 ,2913.81 ,"2,653.79","2,296.84",6.20,4.4,84.47,76.11,71.27,518.40,3.81 ,91.05,0.0431,83.6610,24.00,16 ,182 ,170 ,4 ,16 ,42,10 ,2014 ,268 ,7455.00 ,25.65
2014-10-17,6.12 ,2441.73 ,2883.94 ,"2,617.69","2,299.44",6.12,4.35,86.16,78.58,71.22,517.60,3.76 ,109.01,0.0431,83.6610,23.00,15 ,223 ,173 ,5 ,17 ,42,10 ,2014 ,259 ,12300.00 ,25.72
2014-10-20,6.12 ,2454.71 ,2918.17 ,"2,638.11","2,309.14",6.13,4.3,85.40,78.77,71.32,516.00,3.67 ,141.22,0.0431,83.6610,28.00,16 ,216 ,174 ,1 ,20 ,43,10 ,2014 ,268 ,9892.00 ,25.8
2014-10-21,6.12 ,2433.39 ,2885.20 ,"2,608.14","2,292.13",6.17,4.4,86.22,78.63,71.67,515.40,3.66 ,113.74,0.0431,83.6610,21.00,11 ,65 ,175 ,2 ,21 ,43,10 ,2014 ,279 ,43273.00 ,25.2
2014-10-22,6.12 ,2418.64 ,2862.09 ,"2,586.57","2,282.19",6.21,4.4,84.71,78.23,72.88,515.00,3.66 ,123.04,0.0431,83.6610,24.00,11 ,92 ,176 ,3 ,22 ,43,10 ,2014 ,277 ,8027.00 ,24.66
2014-10-23,6.12 ,2395.94 ,2826.62 ,"2,537.46","2,265.34",6.32,4.42,86.83,77.59,73.20,515.80,3.65 ,100.95,0.0431,83.6610,25.00,11 ,104 ,177 ,4 ,23 ,43,10 ,2014 ,265 ,5956.00 ,25.17
2014-10-24,6.12 ,2390.71 ,2826.89 ,"2,527.61","2,262.50",6.39,4.42,86.13,78.42,73.25,520.80,3.63 ,70.05,0.0431,83.6610,27.00,12 ,112 ,180 ,5 ,24 ,43,10 ,2014 ,248 ,15480.00 ,25.3
2014-10-27,6.12 ,2368.83 ,2848.84 ,"2,514.88","2,221.19",6.27,#N/A,85.83,78.50,73.35,521.20,3.57 ,161.88,0.0431,83.6610,25.00,15 ,212 ,181 ,1 ,27 ,44,10 ,2014 ,259 ,12545.00 ,25.17
2014-10-28,6.11 ,2416.65 ,2943.62 ,"2,570.15","2,269.39",6.15,#N/A,86.03,78.31,73.12,518.60,3.60 ,146.76,0.0431,83.6610,18.00,14 ,124 ,182 ,2 ,28 ,44,10 ,2014 ,275 ,17174.00 ,25.1
2014-10-29,6.11 ,2451.38 ,3001.93 ,"2,597.23","2,314.51",6.41,4.35,87.12,78.91,73.22,519.00,3.72 ,72.74,0.0431,83.6610,16.00,14 ,62 ,183 ,3 ,29 ,44,10 ,2014 ,270 ,23567.00 ,25.09
2014-10-30,6.12 ,2468.93 ,3013.74 ,"2,608.97","2,327.02",6.41,4.3,86.24,79.11,72.67,518.60,3.86 ,96.54,0.0431,83.6610,15.00,13 ,43 ,184 ,4 ,30 ,44,10 ,2014 ,294 ,12868.00 ,25.05
2014-10-31,6.11 ,2508.33 ,3007.97 ,"2,649.74","2,393.34",6.34,4.35,85.86,78.05,72.27,516.60,3.87 ,154.91,0.0431,83.6610,20.00,13 ,127 ,187 ,5 ,31 ,44,10 ,2014 ,240 ,18275.00 ,25.05
2014-11-03,6.12 ,2512.55 ,3062.66 ,"2,656.69","2,386.09",6.57,4.4,84.78,77.51,72.00,514.00,4.04 ,103.23,0.0431,84.3801,16.00,5 ,80 ,189 ,1 ,3 ,45,11 ,2014 ,278 ,4624.00 ,25.16
2014-11-04,6.12 ,2513.17 ,3081.52 ,"2,667.39","2,375.10",6.47,4.35,82.82,75.50,71.55,510.20,4.07 ,93.34,0.0431,84.3801,19.00,8 ,80 ,190 ,2 ,4 ,45,11 ,2014 ,261 ,7228.00 ,25.28
2014-11-05,6.11 ,2503.45 ,3070.56 ,"2,643.55","2,376.67",6.63,4.37,82.95,74.02,71.55,498.40,4.21 ,82.20,0.0431,84.3801,17.00,7 ,94 ,191 ,3 ,5 ,45,11 ,2014 ,280 ,7639.00 ,25.28
2014-11-06,6.11 ,2506.07 ,3099.06 ,"2,638.96","2,377.68",6.62,4.37,82.86,74.52,71.25,495.20,4.41 ,99.23,0.0431,84.3801,20.00,8 ,80 ,194 ,4 ,6 ,45,11 ,2014 ,320 ,9764.00 ,25.1
2014-11-07,6.12 ,2502.15 ,3062.54 ,"2,610.94","2,401.10",6.75,4.35,83.39,74.45,71.90,494.20,4.38 ,77.66,0.0431,84.3801,15.00,10 ,110 ,195 ,5 ,7 ,45,11 ,2014 ,257 ,17391.00 ,24.85
2014-11-10,6.12 ,2565.73 ,3014.09 ,"2,665.71","2,466.04",6.71,4.37,82.34,76.28,73.05,496.00,4.27 ,64.10,0.0431,84.3801,15.00,9 ,87 ,196 ,1 ,10 ,46,11 ,2014 ,253 ,300.00 ,25
2014-11-12,6.13 ,2594.32 ,3069.07 ,"2,674.98","2,534.48",6.84,4.25,80.38,74.03,73.40,498.40,4.15 ,117.54,0.0431,84.3801,19.00,6 ,67 ,197 ,3 ,12 ,46,11 ,2014 ,301 ,27901.00 ,24.38
2014-11-13,6.12 ,2579.75 ,3020.28 ,"2,650.19","2,521.10",6.78,4.25,77.92,72.64,73.65,498.00,3.98 ,53.33,0.0431,84.3801,17.00,5 ,90 ,198 ,4 ,13 ,46,11 ,2014 ,341 ,23347.00 ,24.2
2014-11-14,6.13 ,2581.09 ,3012.33 ,"2,639.03","2,513.75",6.61,4.35,79.41,69.53,73.40,494.40,4.01 ,109.08,0.0431,84.3801,19.00,6 ,107 ,201 ,5 ,14 ,46,11 ,2014 ,271 ,11501.00 ,24.36
2014-11-17,6.12 ,2567.10 ,3053.61 ,"2,626.83","2,479.73",6.89,4.4,79.31,70.23,73.90,496.40,4.30 ,166.03,0.0431,84.3801,17.00,4 ,130 ,202 ,1 ,17 ,47,11 ,2014 ,321 ,8010.00 ,24.47
2014-11-18,6.12 ,2541.42 ,3058.05 ,"2,596.37","2,445.13",7.01,4.35,78.47,71.24,74.15,496.20,4.26 ,197.42,0.0431,84.3801,15.00,5 ,109 ,203 ,2 ,18 ,47,11 ,2014 ,302 ,16392.00 ,24.5
2014-11-19,6.12 ,2537.22 ,3055.59 ,"2,601.29","2,440.88",7.03,4.32,78.10,70.50,73.95,500.60,4.45 ,62.37,0.0431,84.3801,15.00,4 ,130 ,204 ,3 ,19 ,47,11 ,2014 ,284 ,38400.00 ,24.34
2014-11-20,6.12 ,2537.10 ,3054.21 ,"2,610.22","2,454.21",6.95,4.32,79.33,70.40,73.90,500.60,4.46 ,79.66,0.0431,84.3801,18.00,7 ,145 ,205 ,4 ,20 ,47,11 ,2014 ,287 ,10840.00 ,24.4
2014-11-21,6.12 ,2583.46 ,3087.03 ,"2,630.59","2,527.03",6.99,4.32,80.36,71.92,74.05,506.20,4.24 ,64.34,0.0431,84.3801,19.00,10 ,168 ,208 ,5 ,21 ,47,11 ,2014 ,251 ,1200.00 ,24.15
2014-11-24,6.14 ,2649.26 ,3145.16 ,"2,674.15","2,615.60",7.04,4.27,79.68,72.78,73.95,506.00,4.08 ,97.89,0.0431,84.3801,13.00,9 ,52 ,209 ,1 ,24 ,48,11 ,2014 ,300 ,5272.00 ,24.04
2014-11-25,6.14 ,2685.56 ,3204.74 ,"2,719.32","2,638.73",7.12,4.27,78.33,71.83,74.05,500.00,4.30 ,155.64,0.0431,84.3801,12.00,5 ,108 ,210 ,2 ,25 ,48,11 ,2014 ,334 ,19801.00 ,24
2014-11-26,6.14 ,2723.02 ,3223.33 ,"2,737.82","2,717.81",7.19,4.27,77.75,70.58,74.05,497.80,4.34 ,97.01,0.0431,84.3801,15.00,9 ,107 ,211 ,3 ,26 ,48,11 ,2014 ,351 ,61652.00 ,24.13
2014-11-27,6.14 ,2754.49 ,3245.60 ,"2,764.19","2,791.00",7.09,4.32,72.58,68.49,74.05,501.40,4.21 ,125.64,0.0431,84.3801,12.00,8 ,59 ,212 ,4 ,27 ,48,11 ,2014 ,280 ,2000.00 ,24.3
2014-11-28,6.15 ,2808.82 ,3259.47 ,"2,751.60","2,903.81",7.04,4.4,70.15,64.73,73.90,501.80,4.08 ,141.05,0.0431,84.3801,13.00,8 ,99 ,215 ,5 ,28 ,48,11 ,2014 ,277 ,30877.00 ,24.21
2014-12-01,6.15 ,2819.81 ,3231.38 ,"2,782.45","2,896.23",7.07,4.4,72.54,60.82,73.15,505.20,4.01 ,110.38,0.0431,86.5262,10.00,7 ,80 ,216 ,1 ,1 ,49,12 ,2014 ,274 ,11401.00 ,24.26
2014-12-02,6.15 ,2923.94 ,3278.55 ,"2,838.39","3,076.16",6.85,4.85,70.54,64.92,72.60,504.00,3.87 ,122.31,0.0431,86.5262,9.00,1 ,89 ,217 ,2 ,2 ,49,12 ,2014 ,278 ,4204.00 ,24.21
2014-12-03,6.15 ,2967.55 ,3310.18 ,"2,892.01","3,092.52",6.89,4.9,69.92,63.77,72.20,503.80,3.79 ,78.52,0.0431,86.5262,8.00,2 ,79 ,218 ,3 ,3 ,49,12 ,2014 ,318 ,15201.00 ,24.2
2014-12-04,6.15 ,3104.35 ,3367.05 ,"3,083.80","3,301.47",6.84,4.95,69.64,62.76,72.15,506.00,3.66 ,111.95,0.0431,86.5262,10.00,2 ,105 ,219 ,4 ,4 ,49,12 ,2014 ,292 ,41367.00 ,24.38
2014-12-05,6.15 ,3124.89 ,3320.66 ,"3,024.88","3,402.13",6.66,4.95,69.07,61.90,72.00,505.00,3.78 ,106.74,0.0431,86.5262,12.00,4 ,130 ,222 ,5 ,5 ,49,12 ,2014 ,267 ,39790.00 ,24.22
2014-12-08,6.17 ,3252.88 ,3437.82 ,"3,059.43","3,570.13",6.66,4.95,66.19,60.68,71.70,505.00,3.61 ,164.73,0.0431,86.5262,13.00,2 ,97 ,223 ,1 ,8 ,50,12 ,2014 ,299 ,19938.00 ,24.31
2014-12-09,6.19 ,3106.91 ,3292.18 ,"2,879.54","3,345.84",6.74,5.6,66.84,58.61,71.80,504.20,3.65 ,175.83,0.0431,86.5262,9.00,5 ,114 ,224 ,2 ,9 ,50,12 ,2014 ,259 ,28292.00 ,24.41
2014-12-10,6.18 ,3221.55 ,3448.77 ,"2,946.38","3,431.18",6.56,5.25,64.24,58.89,71.65,504.40,3.72 ,205.16,0.0431,86.5262,8.00,2 ,120 ,225 ,3 ,10 ,50,12 ,2014 ,304 ,27221.00 ,24.26
2014-12-11,6.19 ,3183.01 ,3507.77 ,"2,947.92","3,333.91",6.74,5.5,63.68,57.49,71.85,506.20,3.65 ,164.41,0.0431,86.5262,8.00,-1 ,88 ,226 ,4 ,11 ,50,12 ,2014 ,297 ,34553.00 ,24.32
2014-12-12,6.19 ,3193.23 ,3539.80 ,"2,960.58","3,341.77",6.66,5.4,61.85,56.00,71.50,503.80,3.77 ,205.58,0.0431,86.5262,10.00,-3 ,103 ,229 ,5 ,12 ,50,12 ,2014 ,311 ,41909.00 ,24.29
2014-12-15,6.19 ,3217.23 ,3608.28 ,"2,960.78","3,349.60",6.89,5.4,61.06,55.50,71.55,503.40,3.73 ,149.86,0.0431,86.5262,10.00,-1 ,112 ,230 ,1 ,15 ,51,12 ,2014 ,348 ,34512.00 ,24.3
2014-12-16,6.19 ,3303.40 ,3612.85 ,"3,025.85","3,549.65",6.91,5.5,59.86,52.52,71.30,502.00,3.62 ,104.93,0.0431,86.5262,10.00,-4 ,73 ,231 ,2 ,16 ,51,12 ,2014 ,367 ,66807.00 ,24.31
2014-12-17,6.20 ,3360.60 ,3592.93 ,"2,981.38","3,717.49",6.99,5.4,61.18,52.04,71.25,502.00,3.70 ,214.56,0.0431,86.5262,11.00,-3 ,101 ,232 ,3 ,17 ,51,12 ,2014 ,314 ,50080.00 ,24.32
2014-12-18,6.22 ,3345.93 ,3651.25 ,"3,009.72","3,620.51",7.04,5.55,59.27,54.00,71.30,503.20,3.76 ,204.85,0.0431,86.5262,10.00,-2 ,113 ,233 ,4 ,18 ,51,12 ,2014 ,348 ,58759.00 ,24.09
2014-12-19,6.22 ,3383.17 ,3705.84 ,"3,078.25","3,621.78",7.08,5.55,61.38,51.84,71.25,500.20,3.45 ,157.20,0.0431,86.5262,13.00,-1 ,92 ,236 ,5 ,19 ,51,12 ,2014 ,283 ,34252.00 ,24.14
2014-12-22,6.22 ,3394.48 ,3535.92 ,"3,126.12","3,662.37",7.11,5.6,60.11,55.38,71.30,485.80,3.18 ,188.87,0.0431,86.5262,10.00,-1 ,114 ,237 ,1 ,22 ,52,12 ,2014 ,340 ,30271.00 ,24.12
2014-12-23,6.23 ,3324.92 ,3417.26 ,"2,968.36","3,608.94",7.25,5.75,61.69,52.63,71.15,482.00,3.14 ,119.01,0.0431,86.5262,11.00,-1 ,127 ,238 ,2 ,23 ,52,12 ,2014 ,335 ,44400.00 ,24.14
2014-12-24,6.22 ,3230.39 ,3440.11 ,"2,953.03","3,434.38",7.37,5.75,60.24,53.97,71.10,483.40,3.00 ,106.35,0.0431,86.5262,13.00,-1 ,189 ,243 ,3 ,24 ,52,12 ,2014 ,309 ,35206.00 ,24.08
2014-12-25,6.20 ,3335.42 ,3560.64 ,"3,020.88","3,579.72",7.37,5.9,60.10,53.20,69.80,489.40,3.01 ,105.56,0.0431,86.5262,10.00,2 ,249 ,244 ,4 ,25 ,52,12 ,2014 ,263 ,12200.00 ,24.09
2014-12-26,6.21 ,3445.84 ,3602.74 ,"3,064.22","3,781.97",7.37,6.1,59.45,52.89,68.10,474.40,3.03 ,147.65,0.0431,86.5262,7.00,2 ,143 ,245 ,5 ,26 ,52,12 ,2014 ,298 ,16103.00 ,24.06
2014-12-29,6.22 ,3455.46 ,3585.80 ,"3,041.69","3,806.02",7.25,6.25,57.88,52.75,66.50,482.80,3.19 ,97.82,0.0431,86.5262,16.00,1 ,128 ,246 ,1 ,29 ,53,12 ,2014 ,296 ,56566.00 ,24.1
2014-12-30,6.20 ,3457.55 ,3505.16 ,"2,992.51","3,880.34",7.21,6.4,57.90,49.62,66.32,491.60,3.09 ,89.29,0.0431,86.5262,16.00,2 ,168 ,247 ,2 ,30 ,53,12 ,2014 ,292 ,32000.00 ,24.1
2014-12-31,6.20 ,3533.71 ,3548.99 ,"3,056.16","3,988.94",7.25,6.4,57.33,49.66,66.15,484.00,2.91 ,104.54,0.0431,86.5262,10.00,-3 ,122 ,250 ,3 ,31 ,53,12 ,2014 ,274 ,61091.00 ,24.2
2015-01-05,6.22 ,3641.54 ,3602.73 ,"3,302.98","4,051.81",6.90,6,53.11,48.27,62.73,482.40,2.93 ,127.88,0.0166,111.9857,13.00,3 ,211 ,251 ,1 ,5 ,2,1 ,2015 ,303 ,6068.00 ,24.06
2015-01-06,6.21 ,3641.06 ,3678.70 ,"3,275.75","3,979.64",6.77,6.07,51.10,44.97,61.45,484.80,2.91 ,139.67,0.0166,111.9857,6.00,-1 ,291 ,252 ,2 ,6 ,2,1 ,2015 ,296 ,28698.00 ,24.17
2015-01-07,6.21 ,3643.79 ,3686.99 ,"3,296.68","3,992.94",6.78,6,51.15,42.79,59.37,481.40,2.88 ,148.71,0.0166,111.9857,9.00,-3 ,172 ,253 ,3 ,7 ,2,1 ,2015 ,285 ,5039.00 ,24.1
2015-01-08,6.21 ,3559.26 ,3637.79 ,"3,253.35","3,856.64",6.81,6.1,50.96,44.07,59.00,481.00,2.97 ,123.59,0.0166,111.9857,12.00,-1 ,211 ,254 ,4 ,8 ,2,1 ,2015 ,270 ,5675.00 ,24.25
2015-01-09,6.21 ,3546.72 ,3608.29 ,"3,195.83","3,877.18",6.71,6.1,50.11,45.07,58.27,476.80,2.96 ,120.90,0.0166,111.9857,12.00,2 ,247 ,257 ,5 ,9 ,2,1 ,2015 ,248 ,20763.00 ,24.24
2015-01-12,6.20 ,3513.58 ,3519.43 ,"3,111.11","3,832.71",6.71,5.97,47.43,42.98,57.23,471.80,2.82 ,132.88,0.0166,111.9857,11.00,4 ,198 ,258 ,1 ,12 ,3,1 ,2015 ,280 ,15966.00 ,24.17
2015-01-13,6.20 ,3514.04 ,3564.85 ,"3,119.86","3,792.92",7.29,6,46.59,40.29,58.12,469.00,2.95 ,181.19,0.0166,111.9857,11.00,3 ,133 ,259 ,2 ,13 ,3,1 ,2015 ,285 ,13839.00 ,24.13
2015-01-14,6.20 ,3502.42 ,3539.46 ,"3,078.09","3,830.09",7.16,6.15,48.69,40.27,56.78,469.20,3.30 ,145.98,0.0166,111.9857,12.00,2 ,124 ,260 ,3 ,14 ,3,1 ,2015 ,266 ,8207.00 ,24.14
2015-01-15,6.19 ,3604.12 ,3612.14 ,"3,180.38","3,991.64",7.12,6,47.67,42.11,55.42,471.00,3.29 ,102.60,0.0166,111.9857,12.00,1 ,168 ,261 ,4 ,15 ,3,1 ,2015 ,220 ,3008.00 ,24.1
2015-01-16,6.21 ,3635.15 ,3660.83 ,"3,200.47","4,000.96",7.13,6.05,50.17,42.14,55.03,471.60,3.12 ,134.69,0.0166,111.9857,14.00,-1 ,165 ,264 ,5 ,16 ,3,1 ,2015 ,218 ,19946.00 ,24.06
2015-01-19,6.22 ,3355.16 ,3458.93 ,"2,944.46","3,622.44",7.21,6.025,48.84,42.79,55.62,470.00,3.08 ,142.18,0.0166,111.9857,14.00,-1 ,190 ,265 ,1 ,19 ,4,1 ,2015 ,262 ,5100.00 ,24.13
2015-01-20,6.21 ,3396.22 ,3585.26 ,"3,009.41","3,589.13",7.16,6,47.99,41.76,55.62,467.20,2.92 ,187.30,0.0166,111.9857,14.00,-1 ,134 ,266 ,2 ,20 ,4,1 ,2015 ,265 ,28819.00 ,24.07
2015-01-21,6.21 ,3548.89 ,3701.31 ,"3,117.57","3,823.78",7.32,6,49.03,42.04,57.58,470.00,3.00 ,180.53,0.0166,111.9857,13.00,-2 ,143 ,267 ,3 ,21 ,4,1 ,2015 ,249 ,27029.00 ,24
2015-01-22,6.21 ,3567.61 ,3755.92 ,"3,154.45","3,837.30",6.76,6,48.52,42.01,57.30,469.60,2.85 ,193.82,0.0166,111.9857,12.00,-2 ,137 ,268 ,4 ,22 ,4,1 ,2015 ,249 ,606.00 ,24
2015-01-23,6.23 ,3571.73 ,3724.85 ,"3,145.20","3,888.58",6.80,6,48.79,42.95,56.70,469.20,2.97 ,211.39,0.0166,111.9857,13.00,7 ,119 ,271 ,5 ,23 ,4,1 ,2015 ,254 ,20528.00 ,24.11
2015-01-26,6.25 ,3607.99 ,3800.85 ,"3,184.91","3,876.85",6.85,5.97,48.16,41.63,56.85,467.40,2.89 ,137.58,0.0166,111.9857,9.00,5 ,307 ,272 ,1 ,26 ,5,1 ,2015 ,238 ,22578.00 ,24.08
2015-01-27,6.24 ,3574.93 ,3828.42 ,"3,147.79","3,800.33",6.84,5.95,49.60,41.38,57.78,468.60,2.92 ,176.97,0.0166,111.9857,5.00,1 ,133 ,273 ,2 ,27 ,5,1 ,2015 ,256 ,3274.00 ,24.08
2015-01-28,6.25 ,3525.32 ,3786.94 ,"3,097.79","3,751.31",6.95,6,48.47,42.68,58.57,467.60,2.87 ,135.00,0.0166,111.9857,1.00,-2 ,49 ,274 ,3 ,28 ,5,1 ,2015 ,236 ,13608.00 ,24.17
2015-01-29,6.25 ,3481.80 ,3768.15 ,"3,069.58","3,683.72",7.06,6.05,49.13,42.17,57.92,468.60,2.71 ,114.32,0.0166,111.9857,4.00,-2 ,95 ,275 ,4 ,29 ,5,1 ,2015 ,212 ,1623.00 ,24.15
2015-01-30,6.25 ,3434.39 ,3684.08 ,"3,017.25","3,645.79",7.08,5.95,52.99,42.64,57.86,467.60,2.68 ,121.18,0.0166,111.9857,3.00,-3 ,113 ,278 ,5 ,30 ,5,1 ,2015 ,215 ,66828.00 ,24.19
2015-02-02,6.26 ,3353.96 ,3612.96 ,"2,971.24","3,540.35",7.13,6.1,54.75,45.33,57.70,467.60,2.69 ,202.12,0.0166,111.9247,4.00,-1 ,142 ,279 ,1 ,2 ,6,2 ,2015 ,197 ,5686.00 ,24.15
2015-02-03,6.26 ,3437.45 ,3680.90 ,"3,046.04","3,654.76",7.06,6.1,57.91,49.29,58.60,467.40,2.77 ,133.12,0.0166,111.9247,7.00,-1 ,158 ,280 ,2 ,3 ,6,2 ,2015 ,217 ,18388.00 ,24.13
2015-02-04,6.25 ,3401.77 ,3682.12 ,"3,020.24","3,594.55",6.93,6.07,54.16,50.94,58.75,466.40,2.66 ,112.55,0.0166,111.9247,10.00,-2 ,228 ,281 ,3 ,4 ,6,2 ,2015 ,239 ,33167.00 ,24.1
2015-02-05,6.25 ,3366.95 ,3630.63 ,"2,953.67","3,576.56",7.00,6.02,56.57,47.85,60.80,462.20,2.60 ,155.48,0.0166,111.9247,10.00,-3 ,217 ,282 ,4 ,5 ,6,2 ,2015 ,269 ,2880.00 ,24.03
2015-02-06,6.24 ,3312.42 ,3542.96 ,"2,882.06","3,535.05",6.95,5.95,57.80,51.48,61.25,464.00,2.57 ,114.44,0.0166,111.9247,11.00,-2 ,168 ,285 ,5 ,6 ,6,2 ,2015 ,204 ,14690.00 ,24.05
2015-02-09,6.25 ,3345.92 ,3528.21 ,"2,882.68","3,599.55",6.91,5.9,58.34,52.73,61.75,462.00,2.62 ,254.97,0.0166,111.9247,12.00,-1 ,82 ,286 ,1 ,9 ,7,2 ,2015 ,245 ,15099.00 ,24.1
2015-02-10,6.24 ,3406.94 ,3591.78 ,"2,914.10","3,654.93",7.10,5.92,56.43,52.71,61.65,461.60,2.75 ,128.24,0.0166,111.9247,13.00,1 ,114 ,299 ,2 ,10 ,7,2 ,2015 ,240 ,7543.00 ,24.13
2015-02-11,6.24 ,3434.12 ,3621.27 ,"2,914.15","3,675.08",7.23,5.95,54.66,51.84,62.15,462.40,2.82 ,100.72,0.0166,111.9247,16.00,1 ,195 ,300 ,3 ,11 ,7,2 ,2015 ,222 ,42992.00 ,24.16
2015-02-12,6.25 ,3442.87 ,3654.30 ,"2,925.47","3,669.19",7.39,6,57.05,51.22,62.75,462.00,2.72 ,129.71,0.0166,111.9247,18.00,2 ,205 ,301 ,4 ,12 ,7,2 ,2015 ,199 ,16000.00 ,23.82
2015-02-13,6.24 ,3469.83 ,3703.15 ,"2,961.04","3,697.09",7.63,6,61.52,54.64,62.45,462.20,2.80 ,118.01,0.0166,111.9247,20.00,3 ,186 ,302 ,5 ,13 ,7,2 ,2015 ,182 ,19506.00 ,21.44
2015-02-16,6.25 ,3499.48 ,3763.31 ,"2,985.00","3,690.10",7.65,5.95,61.40,55.21,62.55,461.60,2.79 ,136.23,0.0166,111.9247,16.00,5 ,149 ,303 ,1 ,16 ,8,2 ,2015 ,168 ,17303.00 ,23.58
2015-02-17,6.26 ,3522.32 ,3924.58 ,"2,987.22","3,725.22",7.47,5.95,62.53,55.90,62.45,458.60,2.78 ,125.96,0.0166,111.9247,19.00,5 ,196 ,306 ,2 ,17 ,8,2 ,2015 ,152 ,3000.00 ,21.22
2015-03-02,6.27 ,3601.27 ,3987.54 ,"3,118.66","3,775.01",6.95,6.05,59.54,56.10,63.10,455.40,2.65 ,120.16,0.0166,104.2353,13.00,5 ,104 ,307 ,1 ,2 ,10,3 ,2015 ,366 ,3200.00 ,23.34
2015-03-03,6.27 ,3507.90 ,3957.33 ,"3,040.49","3,644.14",6.73,6.15,61.02,54.20,62.35,462.60,2.71 ,110.73,0.0166,104.2353,13.00,2 ,140 ,308 ,2 ,3 ,10,3 ,2015 ,329 ,26889.00 ,24.5
2015-03-04,6.27 ,3530.82 ,3986.26 ,"3,081.12","3,646.03",7.02,6.25,60.55,54.65,62.80,463.00,2.78 ,130.15,0.0166,104.2353,9.00,1 ,67 ,309 ,3 ,4 ,10,3 ,2015 ,297 ,150.00 ,25.44
2015-03-05,6.27 ,3496.34 ,3984.07 ,"3,048.17","3,600.32",6.75,6.1,60.48,54.49,62.60,460.60,2.83 ,164.64,0.0166,104.2353,5.00,1 ,72 ,310 ,4 ,5 ,10,3 ,2015 ,301 ,25185.00 ,24.86
2015-03-06,6.26 ,3478.52 ,3956.94 ,"3,058.77","3,597.61",6.80,6.1,59.73,54.78,61.65,459.80,2.62 ,127.67,0.0166,104.2353,9.00,1 ,139 ,313 ,5 ,6 ,10,3 ,2015 ,282 ,32100.00 ,25.12
2015-03-09,6.26 ,3537.75 ,4010.40 ,"3,100.37","3,678.22",6.68,6.17,58.53,53.68,61.95,456.60,2.69 ,173.49,0.0166,104.2353,16.00,4 ,148 ,314 ,1 ,9 ,11,3 ,2015 ,289 ,50956.00 ,25.01
